age,study_hours_per_week,attendance_rate,prior_gpa_10pt,test_score,admission_date,fee_paid_inr,study_hours_log,student_id_S0001,student_id_S0002,student_id_S0003,student_id_S0004,student_id_S0005,student_id_S0006,student_id_S0007,student_id_S0008,student_id_S0009,student_id_S0010,student_id_S0011,student_id_S0012,student_id_S0013,student_id_S0014,student_id_S0015,student_id_S0016,student_id_S0017,student_id_S0018,student_id_S0019,student_id_S0020,student_id_S0021,student_id_S0022,student_id_S0023,student_id_S0024,student_id_S0025,student_id_S0026,student_id_S0027,student_id_S0028,student_id_S0029,student_id_S0030,student_id_S0031,student_id_S0032,student_id_S0033,student_id_S0034,student_id_S0035,student_id_S0036,student_id_S0037,student_id_S0038,student_id_S0039,student_id_S0040,student_id_S0041,student_id_S0042,student_id_S0043,student_id_S0044,student_id_S0045,student_id_S0046,student_id_S0047,student_id_S0048,student_id_S0049,student_id_S0050,student_id_S0051,student_id_S0052,student_id_S0053,student_id_S0054,student_id_S0055,student_id_S0056,student_id_S0057,student_id_S0058,student_id_S0059,student_id_S0060,student_id_S0061,student_id_S0062,student_id_S0063,student_id_S0064,student_id_S0065,student_id_S0066,student_id_S0067,student_id_S0068,student_id_S0069,student_id_S0070,student_id_S0071,student_id_S0072,student_id_S0073,student_id_S0074,student_id_S0075,student_id_S0076,student_id_S0077,student_id_S0078,student_id_S0079,student_id_S0080,student_id_S0081,student_id_S0082,student_id_S0083,student_id_S0084,student_id_S0085,student_id_S0086,student_id_S0087,student_id_S0088,student_id_S0089,student_id_S0090,student_id_S0091,student_id_S0092,student_id_S0093,student_id_S0094,student_id_S0095,student_id_S0096,student_id_S0097,student_id_S0098,student_id_S0099,student_id_S0100,student_id_S0101,student_id_S0102,student_id_S0103,student_id_S0104,student_id_S0105,student_id_S0106,student_id_S0107,student_id_S0108,student_id_S0109,student_id_S0110,student_id_S0111,student_id_S0112,student_id_S0113,student_id_S0114,student_id_S0115,student_id_S0116,student_id_S0117,student_id_S0118,student_id_S0119,student_id_S0120,student_id_S0121,student_id_S0122,student_id_S0123,student_id_S0124,student_id_S0125,student_id_S0126,student_id_S0127,student_id_S0128,student_id_S0129,student_id_S0130,student_id_S0131,student_id_S0132,student_id_S0133,student_id_S0134,student_id_S0135,student_id_S0136,student_id_S0137,student_id_S0138,student_id_S0139,student_id_S0140,student_id_S0141,student_id_S0142,student_id_S0143,student_id_S0144,student_id_S0145,student_id_S0146,student_id_S0147,student_id_S0148,student_id_S0149,student_id_S0150,student_id_S0151,student_id_S0152,student_id_S0153,student_id_S0154,student_id_S0155,student_id_S0156,student_id_S0157,student_id_S0158,student_id_S0159,student_id_S0160,student_id_S0161,student_id_S0162,student_id_S0163,student_id_S0164,student_id_S0165,student_id_S0166,student_id_S0167,student_id_S0168,student_id_S0169,student_id_S0170,student_id_S0171,student_id_S0172,student_id_S0173,student_id_S0174,student_id_S0175,student_id_S0176,student_id_S0177,student_id_S0178,student_id_S0179,student_id_S0180,student_id_S0181,student_id_S0182,student_id_S0183,student_id_S0184,student_id_S0185,student_id_S0186,student_id_S0187,student_id_S0188,student_id_S0189,student_id_S0190,student_id_S0191,student_id_S0192,student_id_S0193,student_id_S0194,student_id_S0195,student_id_S0196,student_id_S0197,student_id_S0198,student_id_S0199,student_id_S0200,gender_Female,gender_Male,gender_Unknown,city_Bengaluru,city_Chennai,city_Delhi,city_Hyderabad,city_Kolkata,city_Mumbai,city_None,city_Pune,city_Remote,course_stream_BBA,course_stream_BSC,course_stream_CS,course_stream_ECE,course_stream_EE,course_stream_MBA,course_stream_MCA,course_stream_ME,course_stream_NONE,has_internet_No,has_internet_None,has_internet_Yes,device_type_Desktop,device_type_Laptop,device_type_Mobile,device_type_None,device_type_Tablet,parental_education_High School,parental_education_None,parental_education_Phd,parental_education_Postgrad,parental_education_Undergrad,scholarship_No,scholarship_None,scholarship_Partial,scholarship_Yes,comments_Good coder,comments_Late enrollment,comments_Needs scholarship support,comments_None,comments_Prefers evening classes,comments_Transferred from another program,attendance_category_Low,attendance_category_Medium,attendance_category_High,gpa_band_Low,gpa_band_Medium,gpa_band_High,study_hours_bin_Low,study_hours_bin_Medium,study_hours_bin_High
0.62445398354444,-0.20666149285435,-1.79501727750286,-0.232062741405369,-0.831499363661155,2023-08-11,0.427103435218163,0.00413059786027288,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
-0.271891447380594,0.612457439723148,-0.553028221030002,-1.20764388113241,0.876505926414237,2023-04-03,0.200917340335331,0.624733017413351,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.62445398354444,0.280382196786325,-1.00590820847315,0.0287361771355232,1.09468178463555,2023-04-03,-0.584979391054565,0.392570072361881,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False
1.81958122477782,-0.715843532024145,-0.532442767055314,0.144646807598141,-0.769163404169352,2024-02-02,-0.702615544311786,-0.485310059844948,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-0.271891447380594,-0.250938191912593,-1.3833081980091,0.0963507115720501,-1.01227364618738,2023-04-03,-0.00679345756323202,-0.0345963822987018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
-0.271891447380594,-0.583013434849416,1.78685171409291,0.0480546155459592,0.209511159851949,2023-04-03,1.08494515734659,-0.34745094857344,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0.026890362927751,-0.671566832965902,0.565448111594731,0.308853534086851,1.85518049043554,2023-04-03,0.475199782121476,-0.438449918684618,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
0.923235793852785,0.900255983601727,0.915400829164433,-0.0871744533270953,0.359117462632276,2023-04-03,-0.410887576192953,0.808864447394105,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
-0.570673257688938,0.368935594902811,1.37514263459914,-0.589453851998442,-0.0460662740644415,2025-03-05,0.696297598490608,0.45676392234365,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
0.62445398354444,-0.804396930140631,0.174324486075653,-0.560476194382787,-1.64810043300377,2023-04-03,-2.8124338851712,-0.581939381613044,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
